product_id,name_clean,brand_name,product_type,origin_class_corrected,price,rating,sold_count,discount_rate,tiki_verified,cluster,pca_x,pca_y
41354585,Sữa rửa mặt nhân sâm Hàn Quốc sáng da My Gold,My Gold,Skincare,Ngoài nước,89000,4.5,154,0.0,1,0,0.9016060108133394,2.1489592413386536
9436356,"Sữa rửa mặt sáng da Vitara Deep Cleansing Foam loại bỏ dầu, bụi bẩn, lớp trang điểm, ngừa mụn, giữ ẩm 100",VITARA,Skincare,Ngoài nước,198000,4.7,28,0.0,1,0,0.028426301194545995,0.9312637306471755
8708026,Sữa Rửa Mặt hỗ trợ Trị Mụn Naris Cosmetic Acmedica Acne Care Wash () – Hàng Chính Hãng,Naris Cosmetic,Skincare,Ngoài nước,245000,5.0,59,0.0,1,0,0.2704158498286716,1.1901882722290156
1196195,Sữa Rửa Mặt Collagen 3W Clinic (),3W Clinic,Skincare,Ngoài nước,42000,4.2,21,0.0,1,0,0.5734739749579022,1.4920276615780517
89072537,Sữa rửa mặt bạc hà ngăn ngừa mụn Natures Secrets,Nature's Secrets,Skincare,Ngoài nước,99000,4.7,31,0.0,1,0,0.439944958427866,1.2788325988979712
87483685,"Combo Sữa rửa mặt Sắc Ngọc Khang giúp làm sạch bã nhờn, bụi bẩn cho da",Sắc Ngọc Khang,Skincare,Trong nước,276000,5.0,30,0.0,1,0,-0.0007698196925981606,0.8003759034602623
77735794,Sữa rửa mặt sáng da Hàn Quốc chiết xuất từ ngọc trai Benew White Pearl Foam Cleansing ( ),Benew,Skincare,Ngoài nước,85000,5.0,2,0.0,1,2,-0.08119528350731821,0.10714059927855073
72959013,Combo 2 Sữa Rửa Mặt D Program Tạo Bọt Dưỡng Da,D Program,Skincare,Ngoài nước,470000,5.0,50,40.0,1,4,1.420515702263593,-0.2347933642334493
57869975,Sữa rửa mặt dạng gel SU:M37 Skin Saver Cleaning Foam,SU:M37,Skincare,Ngoài nước,584000,4.8,12,29.0,1,4,0.358381202096347,-0.7217197586587704
57520413,Sữa rửa mặt dưỡng ẩm chống lão hóa WHOO GJH Soo Hydra. Foam Cleanser,Whoo,Skincare,Ngoài nước,641000,5.0,25,29.0,1,4,0.6114950002260162,-0.42123094159885704
47624304,Sữa rửa mặt sạch mụn Naris Acmedica Acne Care Wash Nhật Bản,Naris Cosmetic,Skincare,Ngoài nước,245000,5.0,3,0.0,1,2,-0.573227481268474,-0.19898547818877774
24742827,GEL RỬA MẶT CERAMIDE V10PLUS () LÀM SẠCH DA VÀ DƯỠNG ẨM,V10PLUS,Skincare,Trong nước,1080000,5.0,2,0.0,1,2,-1.477943540033027,-0.9823487430244146
275843781,Sữa Rửa Mặt Làm Giảm Mụn Rosette Face Wash Pasta Acne Clear,Rosette,Skincare,Ngoài nước,134000,5.0,1,0.0,0,3,0.7462563641323118,-1.8570680651940006
147207192,Naruko – Ý dĩ nhân đỏ sáng da (mới) – Sữa rửa mặt – Raw Job’s Tears Brightening Foaming Wash,Naruko,Skincare,Ngoài nước,279000,2.0,9,0.0,1,1,-1.6843746962465043,0.4428742148303927
126522242,"Gel rửa mặt Trái Nhàu Noni - Noni Cleansing Gel - Làm sạch dịu nhẹ, cấp ẩm cho da mềm mại, phù hợp cho mọi loại da",ADEVA Noni,Skincare,Trong nước,185000,5.0,3,0.0,1,2,-0.4188845627186377,-0.07859516158422922
102837433,Sữa Rửa Mặt Đất Sét Đỏ Giảm Nếp Nhăn Rosette Face Wash Pasta Red Clay Wrinkle,Rosette,Skincare,Ngoài nước,185000,4.5,7,0.0,1,2,-0.4238134836948633,0.3148946059793561
65380489,Kem mặt nạ tinh nghệ mật,N'store By Thanh Nhi,Skincare,Trong nước,120000,5.0,6,0.0,1,0,-0.006708154745674998,0.3939944789131727
41540861,Kem Làm Sạch Da Eczestop,Eczestop,Skincare,Trong nước,170000,4.5,102,0.0,1,0,0.4186997610610949,1.661944147061961
41351338,Sữa Rửa Mặt Sạch Mụn Đầu Đen St.Ives Trà Xanh (),St.Ives,Skincare,Ngoài nước,139000,4.5,50,0.0,1,0,0.3103414627469907,1.38765360220859
20074346,Biyokea Herbal Pure - Sữa rửa mặt cho da mụn,Biyokea,Skincare,Trong nước,266000,5.0,11,0.0,1,2,-0.2761610707384312,0.32933393115957593
17504421,Combo Dưỡng Da Chống Lại Ô Nhiễm Some By Mi,Some By Mi,Skincare,Ngoài nước,590000,5.0,2,0.0,1,2,-1.1457459691644214,-0.7232285248252248
11337627,Sữa Rửa Mặt Aha Từ Trái Cây Cleansing Research Wash Cleansing B (),Cleansing Research - BCL,Skincare,Ngoài nước,378000,4.8,21,0.0,1,0,-0.3687543144490121,0.5048330976576617
3840459,Sữa Rửa Mặt Thu Nhỏ Lỗ Chân Lông Rosette Face Wash Pasta Sea Clay Smooth (),Rosette,Skincare,Ngoài nước,185000,4.5,240,0.0,1,0,0.6370624798111295,2.0617714988899323
2869347,La Roche-Posay - Gel Rửa Mặt Tạo Bọt Cho Da Dầu Nhạy Cảm Effaclar Purifying Foaming Gel,La Roche-Posay,Skincare,Ngoài nước,375000,3.0,4,0.0,1,1,-1.6210611876243708,-0.11527379984327937
270303009,Nước rửa mặt thiên nhiên Bimore sạch sâu an toàn cho da nhạy cảm_,Bambi,Skincare,Trong nước,280000,5.0,17,0.0,1,0,-0.17802919055742333,0.5153456293604469
203922243,Sữa rửa mặt cho da dầu mụn W.Skin Laboratory AC+ TROUBLE CLEARING CLEANSING FOAM () xuất xứ Hàn Quốc {Có tem phụ nhập khẩu chính ngạch},W.SKIN LABORATORY,Skincare,Ngoài nước,384000,5.0,16,0.0,1,2,-0.36938277470518605,0.35065474656091483
173540503,Combo Khổ Qua soHERBs (Gel Rửa Mặt + Cao Khổ Qua),SOHERBS,Skincare,Trong nước,389000,5.0,1,0.0,1,2,-1.0431892905486486,-0.752699454201295
148810892,Sữa rửa mặt làm sáng da Cetaphil Bright Healthy Radiance Creamy Cleanser,Cetaphil,Skincare,Ngoài nước,350000,3.8,17,0.0,1,0,-0.8307153601963462,0.510716726266855
74846794,Foam rửa mặt giúp làm sạch bụi bẩn và tế bào chết trên da mặt DR.SOMCHAI ACNE DOUBLE WHIP FOAM,Dr Somchai,Skincare,Ngoài nước,175000,3.0,1,0.0,1,1,-1.487753602916897,-0.2586705991396119
43854376,Sữa rửa mặt chống ô nhiễm Rejuvaskin Anti-Pollution Facial Cleanser,Rejuvaskin,Skincare,Ngoài nước,400000,5.0,15,0.0,1,2,-0.4106991164327956,0.30205987072015356
43043607,Sữa Rửa Mặt Cấp Ẩm LaTa ForMen Hydrating Cleanser,LATA Formen,Skincare,Trong nước,280000,4.0,10,0.0,1,2,-0.7731836028711518,0.33855457354600416
29516609,FLOSLEK PHARMA GEL RỬA MẶT DIỆT KHUẨN NGỪA MỤN ANTIBACTERIAL FACE CLEANSING GEL,Floslek,Skincare,Ngoài nước,350000,2.0,2,0.0,1,1,-2.1840234591722947,-0.271908273842601
11337625,Sữa Rửa Mặt Aha Từ Trái Cây Cleansing Research Wash Cleansing (),Cleansing Research - BCL,Skincare,Ngoài nước,423000,4.0,26,0.0,1,0,-0.7201419032410283,0.6223533633606009
